timestamp,openweather_aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3
2024-03-07 03:00:00+00:00,5.0,106.88,144.36,2269.74,5.87,77.46,30.4,18.6,31.41
2024-03-07 04:00:00+00:00,5.0,164.18,213.67,4005.43,50.96,101.45,20.03,27.66,48.64
2024-03-07 05:00:00+00:00,5.0,212.77,269.85,5073.55,72.42,124.75,30.04,34.33,61.3
2024-03-07 06:00:00+00:00,5.0,236.88,294.54,4806.52,44.7,138.46,70.81,37.19,59.78
2024-03-07 07:00:00+00:00,5.0,198.79,246.64,3417.97,17.88,106.93,138.76,34.81,40.02
2024-03-07 08:00:00+00:00,5.0,195.17,238.24,3257.75,14.98,104.19,164.51,29.09,32.17
2024-03-07 09:00:00+00:00,5.0,178.56,218.14,2964.02,13.86,98.71,167.37,24.08,26.35
2024-03-07 10:00:00+00:00,5.0,109.82,140.21,2002.72,11.4,71.97,138.76,20.5,17.23
2024-03-07 11:00:00+00:00,4.0,69.78,95.2,1361.85,8.38,51.41,117.3,30.99,10.01
2024-03-07 12:00:00+00:00,4.0,59.03,83.79,1014.71,4.97,41.81,120.16,41.01,5.13
2024-03-07 13:00:00+00:00,4.0,51.84,75.21,894.55,2.21,41.81,114.44,39.1,2.6
2024-03-07 14:00:00+00:00,3.0,47.73,70.04,847.82,0.14,41.13,101.57,32.9,2.47
2024-03-07 15:00:00+00:00,3.0,41.37,62.79,667.57,0.0,27.42,105.86,25.51,3.17
2024-03-07 16:00:00+00:00,3.0,35.72,57.28,634.19,0.0,22.28,103.0,17.64,5.45
2024-03-07 17:00:00+00:00,3.0,38.86,62.99,754.36,0.0,25.7,90.12,12.4,8.61
2024-03-07 18:00:00+00:00,3.0,49.31,76.1,1028.06,0.0,34.27,74.39,10.85,12.79
2024-03-07 19:00:00+00:00,4.0,68.96,98.88,1588.82,0.02,58.26,43.63,11.8,17.73
2024-03-07 20:00:00+00:00,5.0,79.68,108.58,1976.01,0.78,78.83,14.84,12.04,17.99
2024-03-07 21:00:00+00:00,5.0,88.96,116.03,2109.53,3.46,78.14,3.04,13.23,19.25
2024-03-07 22:00:00+00:00,5.0,90.84,116.86,1949.31,3.69,63.75,2.17,14.31,20.52
2024-03-07 23:00:00+00:00,5.0,94.16,120.26,1842.5,1.9,56.89,4.16,15.97,21.79
2024-03-08 00:00:00+00:00,5.0,109.43,139.18,2029.42,1.15,60.32,6.08,19.31,26.35
2024-03-08 01:00:00+00:00,5.0,115.71,151.54,2162.93,1.54,63.75,5.54,20.5,34.45
2024-03-08 02:00:00+00:00,5.0,129.78,170.8,2643.59,8.61,71.97,1.17,23.13,45.09
2024-03-08 03:00:00+00:00,5.0,195.81,249.43,4432.68,48.73,94.59,2.95,31.95,66.88
2024-03-08 04:00:00+00:00,5.0,248.51,319.1,6301.88,102.82,122.01,11.44,41.48,81.06
2024-03-08 05:00:00+00:00,5.0,265.1,351.64,6835.94,106.39,153.54,25.39,46.73,81.06
2024-03-08 06:00:00+00:00,5.0,263.43,359.62,5981.45,59.01,175.48,68.66,46.25,72.96
2024-03-08 07:00:00+00:00,5.0,277.29,386.53,5020.14,25.03,163.14,154.5,44.35,60.8
2024-03-08 08:00:00+00:00,5.0,325.66,452.99,4753.11,15.2,153.54,246.05,37.67,51.68
2024-03-08 09:00:00+00:00,5.0,307.61,436.64,4112.24,10.28,131.61,294.69,30.04,38.5
2024-03-08 10:00:00+00:00,5.0,212.11,309.91,2830.51,8.05,101.45,263.21,23.37,24.32
2024-03-08 11:00:00+00:00,5.0,126.82,188.17,1735.69,5.53,68.55,214.58,25.27,14.82
2024-03-08 12:00:00+00:00,5.0,86.88,129.54,1174.93,2.99,49.35,194.55,31.47,9.63
2024-03-08 13:00:00+00:00,5.0,64.62,93.62,794.41,0.68,32.9,188.83,39.58,5.45
2024-03-08 14:00:00+00:00,4.0,69.61,97.25,867.84,0.02,36.67,173.09,40.05,5.7
2024-03-08 15:00:00+00:00,4.0,71.32,97.51,881.2,0.0,34.62,163.08,35.76,7.22
2024-03-08 16:00:00+00:00,5.0,75.24,101.06,1081.47,0.0,40.1,137.33,29.09,12.03
2024-03-08 17:00:00+00:00,5.0,89.76,117.83,1482.01,0.0,51.41,108.72,24.56,20.77
2024-03-08 18:00:00+00:00,5.0,113.39,144.4,2002.72,0.0,65.8,80.11,22.65,30.15
2024-03-08 19:00:00+00:00,5.0,122.14,152.46,2296.45,0.0,78.14,53.64,20.03,30.91
2024-03-08 20:00:00+00:00,5.0,100.96,125.51,2029.42,0.0,71.97,41.48,15.26,21.03
2024-03-08 21:00:00+00:00,5.0,76.94,97.02,1495.36,0.0,47.98,47.92,11.21,13.55
2024-03-08 22:00:00+00:00,4.0,61.55,80.43,1068.12,0.0,29.47,56.51,8.94,10.77
2024-03-08 23:00:00+00:00,4.0,59.43,79.64,974.66,0.0,25.02,57.22,9.06,10.39
2024-03-09 00:00:00+00:00,4.0,65.29,88.8,1054.76,0.0,26.73,52.21,10.25,11.15
2024-03-09 01:00:00+00:00,4.0,68.86,96.69,1174.93,0.0,30.16,45.42,11.44,14.44
2024-03-09 02:00:00+00:00,5.0,75.23,106.0,1482.01,0.01,42.84,36.48,14.07,24.83
2024-03-09 03:00:00+00:00,5.0,102.97,139.73,2403.26,5.09,75.4,19.13,20.5,41.54
2024-03-09 04:00:00+00:00,5.0,121.85,166.63,3231.05,25.93,90.48,27.54,26.23,49.65
2024-03-09 05:00:00+00:00,5.0,120.94,171.27,3284.45,28.39,93.22,51.5,28.13,47.12
2024-03-09 06:00:00+00:00,5.0,112.2,163.46,2670.29,15.2,78.14,107.29,28.61,40.02
2024-03-09 07:00:00+00:00,5.0,105.57,156.61,2029.42,7.6,58.26,170.23,30.99,30.15
2024-03-09 08:00:00+00:00,5.0,160.13,222.82,2750.4,8.61,80.88,211.72,34.81,33.94
2024-03-09 09:00:00+00:00,5.0,203.05,274.38,3150.94,8.38,97.33,254.63,38.62,33.44
2024-03-09 10:00:00+00:00,5.0,209.35,283.99,3017.43,7.15,100.08,274.66,35.29,27.87
2024-03-09 11:00:00+00:00,5.0,174.57,245.8,2403.26,5.03,82.25,260.35,25.03,20.27
2024-03-09 12:00:00+00:00,5.0,138.96,202.17,1815.8,2.6,64.43,228.88,16.93,15.33
2024-03-09 13:00:00+00:00,5.0,136.31,192.48,1762.39,0.78,67.86,200.27,15.14,14.82
2024-03-09 14:00:00+00:00,5.0,173.58,224.6,2002.72,0.02,72.66,188.83,16.69,16.21
2024-03-09 15:00:00+00:00,5.0,193.77,239.11,1869.2,0.0,55.52,208.85,18.12,18.24
2024-03-09 16:00:00+00:00,5.0,165.22,206.44,1668.93,0.0,43.87,194.55,18.36,22.04
2024-03-09 17:00:00+00:00,5.0,140.21,179.31,1789.09,0.0,49.35,144.48,17.88,28.37
2024-03-09 18:00:00+00:00,5.0,125.17,162.93,1922.61,0.0,56.89,100.14,17.88,32.93
2024-03-09 19:00:00+00:00,5.0,115.07,151.24,2056.12,0.0,66.49,67.95,17.17,33.44
2024-03-09 20:00:00+00:00,5.0,95.31,127.15,1869.2,0.0,65.12,52.21,14.42,28.37
2024-03-09 21:00:00+00:00,5.0,81.24,110.31,1575.47,0.0,51.41,51.5,12.52,26.09
2024-03-09 22:00:00+00:00,4.0,71.21,97.44,1268.39,0.0,36.33,56.51,11.09,25.59
2024-03-09 23:00:00+00:00,4.0,67.36,91.22,1094.82,0.0,28.79,59.37,11.32,24.57
2024-03-10 00:00:00+00:00,4.0,70.71,93.96,1081.47,0.0,27.08,63.66,13.11,21.79
2024-03-10 01:00:00+00:00,5.0,83.0,107.88,1214.98,0.0,31.53,71.53,16.21,20.27
2024-03-10 02:00:00+00:00,5.0,105.15,133.29,1588.82,0.0,47.98,65.8,19.31,24.57
2024-03-10 03:00:00+00:00,5.0,141.29,174.78,2456.67,0.8,89.11,31.83,22.65,37.49
2024-03-10 04:00:00+00:00,5.0,165.15,200.71,3257.75,9.61,123.38,18.06,25.99,44.58
2024-03-10 05:00:00+00:00,5.0,163.53,197.21,3311.16,18.1,113.79,16.81,26.23,45.09
2024-03-10 06:00:00+00:00,5.0,133.57,163.87,2323.15,9.72,78.14,43.99,21.7,35.97
2024-03-10 07:00:00+00:00,5.0,83.63,101.42,1121.52,1.41,36.67,105.86,16.93,14.06
2024-03-10 08:00:00+00:00,4.0,73.27,85.14,1214.98,1.63,41.47,103.0,18.6,14.06
2024-03-10 09:00:00+00:00,5.0,77.97,88.66,1575.47,3.02,57.58,97.27,25.03,16.72
2024-03-10 10:00:00+00:00,4.0,70.73,80.48,1655.58,3.13,62.38,98.71,27.42,16.47
2024-03-10 11:00:00+00:00,4.0,55.94,64.81,1482.01,2.12,58.26,98.71,24.56,14.69
2024-03-10 12:00:00+00:00,3.0,46.04,54.54,1375.2,1.15,56.89,92.98,22.41,14.06
2024-03-10 13:00:00+00:00,4.0,53.65,64.8,1815.8,2.15,80.2,62.23,21.93,19.25
2024-03-10 14:00:00+00:00,4.0,66.12,80.36,2243.04,2.07,102.82,15.56,19.79,27.11
2024-03-10 15:00:00+00:00,4.0,73.89,90.3,2189.64,6.09,87.74,2.19,16.69,32.42
2024-03-10 16:00:00+00:00,5.0,90.45,109.77,2269.74,8.72,78.14,0.98,16.69,38.5
2024-03-10 17:00:00+00:00,5.0,98.22,118.94,2269.74,5.81,74.03,2.19,16.21,41.04
2024-03-10 18:00:00+00:00,5.0,88.87,108.94,2002.72,1.34,66.49,10.01,14.07,38.0
2024-03-10 19:00:00+00:00,4.0,65.55,82.73,1602.17,0.1,54.15,25.39,10.97,29.64
2024-03-10 20:00:00+00:00,3.0,42.32,55.32,1148.22,0.0,39.07,44.35,8.46,21.79
2024-03-10 21:00:00+00:00,3.0,35.2,47.11,921.25,0.0,28.79,58.65,8.7,20.01
2024-03-10 22:00:00+00:00,3.0,30.92,42.21,754.36,0.0,19.88,70.1,8.23,18.75
2024-03-10 23:00:00+00:00,3.0,29.49,40.93,700.95,0.0,16.79,75.1,8.34,18.24
2024-03-11 00:00:00+00:00,3.0,31.02,43.24,734.33,0.0,17.65,74.39,9.42,18.49
2024-03-11 01:00:00+00:00,3.0,36.28,50.03,867.84,0.0,23.31,68.66,11.44,20.27
2024-03-11 02:00:00+00:00,3.0,48.47,65.19,1214.98,0.0,37.7,54.36,13.95,24.83
2024-03-11 03:00:00+00:00,5.0,78.21,102.14,2056.12,5.92,69.92,27.89,18.36,34.45
2024-03-11 04:00:00+00:00,5.0,109.05,140.42,3070.83,35.32,82.25,24.68,23.13,42.05
2024-03-11 05:00:00+00:00,5.0,107.86,140.88,2990.72,36.66,80.88,40.77,22.65,39.01
2024-03-11 06:00:00+00:00,5.0,78.7,106.73,1869.2,15.2,55.52,86.55,17.17,25.08
2024-03-11 07:00:00+00:00,3.0,28.43,43.2,567.44,2.01,11.82,130.18,7.51,6.78
2024-03-11 08:00:00+00:00,3.0,24.4,35.96,447.27,1.19,7.37,133.04,5.42,4.18
2024-03-11 09:00:00+00:00,3.0,22.14,32.15,433.92,1.22,7.28,127.32,4.59,3.42
2024-03-11 10:00:00+00:00,3.0,20.62,29.85,427.25,1.31,7.63,117.3,3.93,3.07
2024-03-11 11:00:00+00:00,3.0,21.76,31.44,440.6,1.47,8.91,111.58,3.81,3.1
2024-03-11 12:00:00+00:00,3.0,23.91,34.23,467.3,1.45,10.97,105.86,3.58,3.17
2024-03-11 13:00:00+00:00,3.0,25.61,36.27,527.38,1.06,16.45,94.41,3.67,3.39
2024-03-11 14:00:00+00:00,3.0,26.04,36.59,567.44,0.08,20.22,84.4,3.87,3.7
2024-03-11 15:00:00+00:00,3.0,26.13,36.78,560.76,0.0,18.16,80.82,4.05,4.37
2024-03-11 16:00:00+00:00,3.0,27.85,39.58,607.49,0.0,18.68,77.25,4.77,5.64
2024-03-11 17:00:00+00:00,3.0,29.1,41.98,614.17,0.0,18.51,74.39,5.13,6.33
2024-03-11 18:00:00+00:00,3.0,30.76,44.24,634.19,0.0,18.51,74.39,5.36,6.84
2024-03-11 19:00:00+00:00,3.0,31.22,44.79,654.22,0.0,20.05,72.24,5.25,6.65
2024-03-11 20:00:00+00:00,3.0,29.47,41.69,634.19,0.0,20.91,69.38,4.95,5.7
2024-03-11 21:00:00+00:00,3.0,29.38,40.44,627.52,0.0,19.02,67.95,5.42,6.21
2024-03-11 22:00:00+00:00,3.0,29.87,39.97,627.52,0.0,16.45,67.23,5.72,7.6
2024-03-11 23:00:00+00:00,3.0,31.12,40.97,660.9,0.0,16.45,63.66,6.32,8.87
2024-03-12 00:00:00+00:00,3.0,34.89,44.92,754.36,0.0,19.02,57.22,7.45,10.39
2024-03-12 01:00:00+00:00,3.0,43.07,52.99,947.95,0.0,26.73,45.78,9.3,12.54
2024-03-12 02:00:00+00:00,4.0,59.8,71.37,1375.2,0.1,45.24,26.82,12.28,17.23
2024-03-12 03:00:00+00:00,5.0,103.1,120.33,2563.48,19.89,72.66,2.62,18.6,29.13
2024-03-12 04:00:00+00:00,5.0,161.67,186.29,4379.27,82.25,78.83,2.64,28.13,42.56
2024-03-12 05:00:00+00:00,5.0,186.99,219.0,5180.36,107.29,87.74,6.53,31.95,45.6
2024-03-12 06:00:00+00:00,5.0,176.34,209.14,4432.68,67.95,105.56,23.25,29.33,39.52
2024-03-12 07:00:00+00:00,5.0,92.21,115.67,1869.2,12.41,57.58,105.86,20.03,16.47
2024-03-12 08:00:00+00:00,4.0,67.38,91.77,1228.33,6.2,36.33,131.61,12.64,11.4
2024-03-12 09:00:00+00:00,3.0,45.84,71.67,1041.41,6.54,31.87,110.15,8.94,10.39
2024-03-12 10:00:00+00:00,3.0,27.04,51.0,841.14,6.59,25.36,82.25,6.08,8.49
2024-03-12 11:00:00+00:00,2.0,19.5,40.36,667.57,5.09,19.19,70.1,4.47,5.64
2024-03-12 12:00:00+00:00,2.0,14.98,33.41,514.03,2.93,14.39,65.8,3.46,3.55
2024-03-12 13:00:00+00:00,2.0,12.21,28.99,433.92,1.08,12.85,60.8,3.07,2.34
2024-03-12 14:00:00+00:00,2.0,11.56,28.43,433.92,0.08,14.91,53.64,3.04,2.47
2024-03-12 15:00:00+00:00,2.0,11.2,28.59,410.56,0.0,12.34,54.36,3.04,2.79
2024-03-12 16:00:00+00:00,2.0,11.76,29.9,410.56,0.0,10.97,55.79,3.43,3.32
2024-03-12 17:00:00+00:00,2.0,11.66,29.53,393.87,0.0,9.34,55.79,3.43,3.32
2024-03-12 18:00:00+00:00,2.0,10.76,25.73,383.85,0.0,8.4,60.08,3.28,3.23
2024-03-12 19:00:00+00:00,2.0,9.0,20.98,360.49,0.0,7.71,65.09,2.98,2.6
2024-03-12 20:00:00+00:00,2.0,7.56,17.9,317.1,0.0,6.17,69.38,2.8,1.71
2024-03-12 21:00:00+00:00,2.0,8.02,18.35,300.41,0.0,4.8,72.96,3.04,1.68
2024-03-12 22:00:00+00:00,2.0,8.9,20.1,290.39,0.0,3.94,74.39,3.04,1.69
2024-03-12 23:00:00+00:00,2.0,10.39,23.2,290.39,0.0,3.9,73.67,3.25,1.8
2024-03-13 00:00:00+00:00,2.0,11.91,26.85,297.07,0.0,4.24,72.24,3.61,1.99
2024-03-13 01:00:00+00:00,2.0,13.49,32.26,323.77,0.0,5.57,70.1,4.29,2.5
2024-03-13 02:00:00+00:00,2.0,16.46,42.1,403.88,0.0,9.17,67.23,5.3,3.74
2024-03-13 03:00:00+00:00,3.0,21.99,53.86,600.81,0.64,18.51,60.8,6.85,6.33
2024-03-13 04:00:00+00:00,3.0,28.43,77.75,821.11,4.25,26.73,59.37,9.18,9.37
2024-03-13 05:00:00+00:00,4.0,32.86,119.3,787.73,5.09,23.31,72.24,10.49,10.64
2024-03-13 06:00:00+00:00,4.0,35.31,156.99,640.87,3.46,16.45,91.55,12.04,9.37
2024-03-13 07:00:00+00:00,5.0,40.78,218.25,453.95,1.62,9.42,120.16,12.76,4.94
2024-03-13 08:00:00+00:00,4.0,34.36,173.76,390.53,1.08,6.85,133.04,9.89,3.36
2024-03-13 09:00:00+00:00,4.0,31.34,149.98,363.83,0.91,5.91,135.9,7.45,2.72
2024-03-13 10:00:00+00:00,4.0,26.71,118.29,347.14,0.8,5.36,134.47,4.83,2.28
2024-03-13 11:00:00+00:00,3.0,20.23,80.5,360.49,0.91,6.25,127.32,3.64,2.31
2024-03-13 12:00:00+00:00,3.0,15.32,60.7,367.16,0.92,7.63,120.16,3.01,2.22
2024-03-13 13:00:00+00:00,3.0,17.77,74.62,410.56,0.68,11.65,115.87,3.1,2.37
2024-03-13 14:00:00+00:00,3.0,20.69,87.87,433.92,0.06,14.22,110.15,3.01,2.66
2024-03-13 15:00:00+00:00,4.0,25.62,109.0,423.91,0.0,12.34,111.58,2.83,3.07
2024-03-13 16:00:00+00:00,4.0,35.23,145.58,453.95,0.0,12.34,111.58,3.43,4.05
2024-03-13 17:00:00+00:00,4.0,36.71,137.79,487.33,0.0,12.85,107.29,4.65,5.76
2024-03-13 18:00:00+00:00,4.0,30.64,103.27,514.03,0.0,14.05,103.0,9.3,7.54
2024-03-13 19:00:00+00:00,3.0,24.6,81.79,460.62,0.0,17.31,95.84,27.66,7.6
2024-03-13 20:00:00+00:00,3.0,23.07,80.86,397.21,0.0,15.59,97.27,26.7,6.4
2024-03-13 21:00:00+00:00,3.0,21.17,73.07,367.16,0.0,12.68,103.0,24.08,6.14
2024-03-13 22:00:00+00:00,3.0,19.07,65.77,350.48,0.0,11.14,105.86,24.32,6.33
2024-03-13 23:00:00+00:00,3.0,18.31,62.31,353.81,0.0,10.62,105.86,22.17,7.09
2024-03-14 00:00:00+00:00,3.0,17.63,57.57,367.16,0.0,10.02,107.29,17.4,7.92
2024-03-14 01:00:00+00:00,3.0,21.25,56.51,487.33,0.0,13.54,100.14,13.83,11.53
2024-03-14 02:00:00+00:00,3.0,35.55,69.84,894.55,0.0,28.79,79.39,14.66,20.01
2024-03-14 03:00:00+00:00,4.0,73.74,112.43,1949.31,5.98,68.55,41.84,21.22,35.46
2024-03-14 04:00:00+00:00,5.0,136.32,185.01,3791.81,48.28,100.08,25.03,33.86,55.73
2024-03-14 05:00:00+00:00,5.0,176.52,235.67,4806.52,69.74,117.9,31.47,41.96,65.86
2024-03-14 06:00:00+00:00,5.0,169.42,230.43,4165.65,39.34,117.9,70.1,41.01,58.77
2024-03-14 07:00:00+00:00,5.0,150.32,207.38,3204.35,17.43,97.33,130.18,39.1,43.06
2024-03-14 08:00:00+00:00,5.0,187.13,247.45,3631.59,16.76,113.79,161.65,41.96,43.06
2024-03-14 09:00:00+00:00,5.0,222.22,284.23,3952.03,16.32,131.61,188.83,43.87,44.58
2024-03-14 10:00:00+00:00,5.0,232.24,294.65,4112.24,15.87,143.95,191.69,40.53,44.58
2024-03-14 11:00:00+00:00,5.0,172.93,228.53,3471.37,14.31,123.38,153.06,30.28,36.48
2024-03-14 12:00:00+00:00,5.0,82.65,126.14,2189.64,9.16,80.88,113.01,19.79,22.29
2024-03-14 13:00:00+00:00,3.0,38.87,74.32,1428.6,3.35,60.32,97.27,14.9,14.44
2024-03-14 14:00:00+00:00,3.0,43.46,79.43,1655.58,0.31,76.77,68.66,15.5,18.24
2024-03-14 15:00:00+00:00,4.0,55.84,93.32,1789.09,0.0,77.46,60.08,16.69,24.83
2024-03-14 16:00:00+00:00,5.0,82.73,122.65,2243.04,0.01,87.74,43.99,20.5,35.97
2024-03-14 17:00:00+00:00,5.0,114.21,156.48,2777.1,0.11,100.08,25.03,24.32,47.62
2024-03-14 18:00:00+00:00,5.0,135.92,178.29,3124.24,1.05,105.56,11.44,26.7,55.73
2024-03-14 19:00:00+00:00,5.0,122.27,160.41,2964.02,1.37,100.08,9.3,25.03,50.16
2024-03-14 20:00:00+00:00,4.0,73.3,101.3,1976.01,0.02,65.8,38.98,19.07,33.44
2024-03-14 21:00:00+00:00,3.0,42.79,63.19,1134.87,0.0,31.19,82.25,15.02,23.31
2024-03-14 22:00:00+00:00,3.0,32.21,48.65,767.71,0.0,17.14,104.43,13.71,20.01
2024-03-14 23:00:00+00:00,3.0,31.75,47.03,727.65,0.0,15.42,108.72,14.54,19.51
2024-03-15 00:00:00+00:00,3.0,32.76,48.04,747.68,0.0,16.11,108.72,15.5,19.76
2024-03-15 01:00:00+00:00,3.0,34.13,50.34,814.44,0.0,18.68,105.86,16.21,20.52
2024-03-15 02:00:00+00:00,3.0,43.12,62.47,1121.52,0.0,30.16,94.41,18.36,24.57
2024-03-15 03:00:00+00:00,4.0,67.77,94.1,1922.61,2.15,61.01,67.95,23.6,33.44
2024-03-15 04:00:00+00:00,5.0,84.32,117.86,2643.59,14.98,80.88,55.79,27.89,39.01
2024-03-15 05:00:00+00:00,5.0,91.77,130.21,2857.21,21.46,85.0,67.23,30.28,41.04
2024-03-15 06:00:00+00:00,5.0,99.9,140.66,2696.99,15.42,78.83,105.86,32.9,41.04
2024-03-15 07:00:00+00:00,5.0,137.68,183.58,3097.53,12.74,90.48,153.06,36.72,44.08
2024-03-15 08:00:00+00:00,5.0,219.29,271.85,4112.24,13.63,123.38,203.13,41.96,48.64
2024-03-15 09:00:00+00:00,5.0,307.4,363.53,4859.92,12.52,153.54,260.35,43.87,48.64
2024-03-15 10:00:00+00:00,5.0,242.36,288.16,3631.59,9.39,123.38,246.05,29.33,34.96
2024-03-15 11:00:00+00:00,5.0,101.42,134.24,2136.23,8.27,77.46,148.77,15.5,22.04
2024-03-15 12:00:00+00:00,3.0,39.49,64.14,1228.33,5.2,50.04,111.58,9.06,13.68
2024-03-15 13:00:00+00:00,3.0,27.09,46.88,794.41,1.2,34.62,121.59,7.45,9.12
2024-03-15 14:00:00+00:00,3.0,28.11,48.07,841.14,0.06,39.76,108.72,9.42,9.25
2024-03-15 15:00:00+00:00,3.0,30.07,52.03,794.41,0.0,34.62,111.58,10.97,9.37
2024-03-15 16:00:00+00:00,3.0,38.86,64.55,974.66,0.0,39.41,104.43,12.52,13.43
2024-03-15 17:00:00+00:00,4.0,55.71,85.02,1348.5,0.0,50.04,90.12,14.9,21.03
2024-03-15 18:00:00+00:00,4.0,74.54,106.05,1695.63,0.0,59.63,75.82,17.17,28.88
2024-03-15 19:00:00+00:00,4.0,72.17,101.19,1668.93,0.0,59.63,68.66,16.45,28.63
2024-03-15 20:00:00+00:00,4.0,50.58,72.94,1188.28,0.0,42.16,82.25,13.47,21.03
2024-03-15 21:00:00+00:00,3.0,37.7,55.73,741.0,0.0,22.28,103.0,11.56,16.09
2024-03-15 22:00:00+00:00,3.0,33.16,48.91,567.44,0.0,13.54,113.01,10.13,14.95
2024-03-15 23:00:00+00:00,3.0,33.68,49.13,587.46,0.0,13.19,108.72,9.18,16.47
2024-03-16 00:00:00+00:00,3.0,36.17,52.26,654.22,0.0,15.25,103.0,9.18,18.49
2024-03-16 01:00:00+00:00,3.0,44.45,62.23,841.14,0.0,22.28,90.12,10.61,23.05
2024-03-16 02:00:00+00:00,4.0,64.57,85.83,1321.79,0.0,41.81,65.8,14.07,32.17
2024-03-16 03:00:00+00:00,5.0,110.0,138.76,2483.37,8.83,83.63,27.54,20.74,47.62
2024-03-16 04:00:00+00:00,5.0,177.89,217.23,4432.68,55.88,113.79,21.99,31.47,64.85
2024-03-16 05:00:00+00:00,5.0,257.18,308.06,6248.47,83.15,159.03,33.62,42.44,78.02
2024-03-16 06:00:00+00:00,5.0,353.93,417.1,7156.37,59.01,222.09,82.97,51.02,80.05
2024-03-16 07:00:00+00:00,5.0,247.66,298.95,4219.06,15.87,135.72,188.83,44.82,40.53
2024-03-16 08:00:00+00:00,5.0,288.23,338.24,3845.21,9.72,116.53,263.21,37.19,31.16
2024-03-16 09:00:00+00:00,5.0,243.93,289.75,2857.21,6.37,84.31,277.52,22.17,22.29
2024-03-16 10:00:00+00:00,5.0,114.11,153.51,1642.23,5.2,51.41,191.69,10.85,16.47
2024-03-16 11:00:00+00:00,3.0,48.82,87.71,1081.47,4.97,38.04,123.02,7.21,12.29
2024-03-16 12:00:00+00:00,3.0,33.96,73.63,794.41,3.13,30.5,107.29,5.48,8.36
2024-03-16 13:00:00+00:00,3.0,27.56,64.74,694.27,1.1,30.16,103.0,4.59,6.52
2024-03-16 14:00:00+00:00,3.0,26.89,59.65,761.03,0.06,35.3,87.26,5.07,7.35
2024-03-16 15:00:00+00:00,3.0,29.34,59.44,767.71,0.0,31.53,85.12,5.78,9.5
2024-03-16 16:00:00+00:00,3.0,37.24,67.35,934.6,0.0,33.93,79.39,7.75,14.19
2024-03-16 17:00:00+00:00,3.0,47.17,77.71,1121.52,0.0,38.73,71.53,9.66,19.76
2024-03-16 18:00:00+00:00,4.0,53.2,83.21,1241.68,0.0,41.13,64.37,10.49,23.56
2024-03-16 19:00:00+00:00,3.0,47.51,74.81,1148.22,0.0,39.07,62.23,9.42,22.04
2024-03-16 20:00:00+00:00,3.0,35.69,59.15,894.55,0.0,30.5,67.23,7.57,17.73
2024-03-16 21:00:00+00:00,3.0,30.76,52.36,707.63,0.0,21.59,73.67,6.91,16.72
2024-03-16 22:00:00+00:00,3.0,29.43,50.53,620.84,0.0,15.94,77.96,6.56,17.23
2024-03-16 23:00:00+00:00,3.0,31.92,52.79,660.9,0.0,16.11,74.39,7.09,19.51
2024-03-17 00:00:00+00:00,3.0,37.18,59.02,774.38,0.0,19.71,67.23,8.46,22.55
2024-03-17 01:00:00+00:00,3.0,46.42,70.93,1014.71,0.0,28.79,54.36,10.97,26.85
2024-03-17 02:00:00+00:00,4.0,67.96,97.73,1575.47,0.06,50.72,34.33,15.97,34.45
2024-03-17 03:00:00+00:00,5.0,116.69,157.03,2830.51,14.53,82.94,11.35,24.32,49.14
2024-03-17 04:00:00+00:00,5.0,149.72,202.85,3898.62,50.07,89.11,15.74,29.8,56.74
2024-03-17 05:00:00+00:00,5.0,150.76,211.34,3952.03,48.28,97.33,32.19,29.8,53.7
2024-03-17 06:00:00+00:00,5.0,144.37,207.51,3337.86,22.35,94.59,85.12,28.37,48.13
2024-03-17 07:00:00+00:00,5.0,153.55,224.85,2937.32,10.39,82.25,164.51,28.37,42.56
2024-03-17 08:00:00+00:00,5.0,187.35,267.53,3150.94,8.27,90.48,228.88,33.86,40.02
2024-03-17 09:00:00+00:00,5.0,220.52,303.06,3177.64,7.15,98.71,280.38,36.24,33.94
2024-03-17 10:00:00+00:00,5.0,297.18,379.64,3391.27,5.25,100.08,346.18,30.99,28.12
2024-03-17 11:00:00+00:00,5.0,326.93,397.92,3257.75,3.63,91.85,360.49,21.7,23.05
2024-03-17 12:00:00+00:00,5.0,190.39,239.92,2269.74,3.19,76.77,223.16,13.11,19.51
2024-03-17 13:00:00+00:00,5.0,77.46,117.18,1789.09,3.02,82.25,80.11,10.85,17.73
2024-03-17 14:00:00+00:00,4.0,60.09,101.33,1708.98,0.24,86.37,41.48,10.85,17.48
2024-03-17 15:00:00+00:00,4.0,58.95,103.69,1415.25,0.0,61.01,55.79,9.89,18.49
2024-03-17 16:00:00+00:00,4.0,62.29,109.54,1188.28,0.0,42.5,75.82,10.13,19.76
2024-03-17 17:00:00+00:00,4.0,72.36,120.22,1348.5,0.0,43.87,70.1,11.8,24.57
2024-03-17 18:00:00+00:00,5.0,80.37,127.63,1508.71,0.0,47.98,60.8,12.99,28.88
2024-03-17 19:00:00+00:00,5.0,75.64,119.51,1468.66,0.0,47.98,55.07,12.16,27.61
2024-03-17 20:00:00+00:00,4.0,61.69,100.06,1188.28,0.0,39.76,57.94,10.25,22.8
2024-03-17 21:00:00+00:00,4.0,57.87,92.59,1041.41,0.0,32.22,62.94,10.49,22.55
2024-03-17 22:00:00+00:00,4.0,54.45,85.71,881.2,0.0,23.65,70.81,10.01,22.29
